,Bankrupt?,ROA,Net Interest Margin,Tax rate (A),Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Net Value Per Share (A),Cash Flow Per Share,After-tax Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Cash Reinvestment %,Quick Ratio,Debt ratio %,Borrowing dependency,Contingent liabilities/Net worth,Total Asset Turnover,Fixed Assets Turnover Frequency,Revenue per person,Operating profit per person,Working Capital to Total Assets,Average Total Assets,Cash/Total Assets,Cash/Current Liability,Total expense/Assets,Quick Asset Turnover Rate,Fixed Assets to Assets,Cash Flow to Total Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Total assets to GNP price,Equity to Liability
67,0,0.503534344,0.620396662,0.294867902,1170000000.0,0.46920309,0.000231023,0.176225191,0.322416354,0.689540726,6490000000.0,0.000445985,0.380388212,0.007555332,0.113311364,0.374562441,0.006122648,0.12143928,0.000229219,0.028741389,0.403360394,0.800599525,0.200373752,0.004262318,0.000491576,0.050070674,6210000000.0,0.263903376,0.641256767,0.314313221,0.021639194,0,0.007621491,0.03318426
68,0,0.478330815,0.604102106,0.0,1170000000.0,0.461714602,0.000314031,0.186085711,0.317677018,0.68961993,6250000000.0,0.000447307,0.375386536,0.004797333,0.065423104,0.372542682,0.005518183,0.020989505,8550000000.0,0.016544512,0.393930486,0.758027888,0.091544775,0.003930078,0.000652442,0.006372529,0.000188728,0.123475577,0.624860331,0.312395883,0.038189267,0,0.014793753,0.058971162
69,0,0.496368157,0.61242595,0.341937443,79800000.0,0.467585952,0.000382038,0.186844212,0.324396972,0.689362526,7690000000.0,0.000446134,0.381254424,0.005557171,0.140006651,0.377393012,0.007458321,0.145427286,0.000338154,0.007960871,0.393873951,0.803408187,0.262620872,0.035977881,0.003293888,0.044735553,7410000000.0,0.242290899,0.648863092,0.315615763,0.02377858,0,0.003887313,0.026233588
70,0,0.544825233,0.600635639,0.236157506,84900000.0,0.471675767,0.000339034,0.183515233,0.329207045,0.689433708,6090000000.0,0.000466173,0.383862375,0.004027514,0.102790459,0.374286206,0.005365848,0.298350825,0.00029806,0.123743078,0.424142376,0.781432705,0.189061078,0.027102603,0.001867644,0.016922462,173000000.0,0.520139858,0.63364113,0.313236833,0.033278508,0,0.004124792,0.036870926
71,0,0.520060449,0.636784906,0.285858893,0.0,0.472212576,0.000439044,0.176140913,0.325175073,0.689531407,6490000000.0,0.000444512,0.384132484,0.006890318,0.082081204,0.370275765,0.005365848,0.143928036,0.000152813,0.005763553,0.394303611,0.799205296,0.240102386,0.082648357,0.007179283,0.099098533,6250000000.0,0.506785694,0.642339578,0.314489932,0.025423652,0,0.001607934,0.046764118
72,0,0.488811973,0.623985644,0.281101326,1580000000.0,0.485862627,0.0,0.187054907,0.3234774,0.68950186,6510000000.0,0.000448605,0.380462725,0.014515519,0.098497445,0.369637181,0.005365848,0.046476762,8780000000.0,0.01890046,0.397130323,0.775306441,0.122193873,0.00494094,0.001634064,0.024625739,0.000107915,0.267009817,0.643965751,0.314711389,0.017516192,0,0.014406158,0.038593594
73,0,0.532394092,0.608865795,0.265816378,985000000.0,0.468478398,0.000313031,0.191268805,0.324715286,0.689411346,6880000000.0,0.000455193,0.380155359,0.017508082,0.0941742,0.370900929,0.005365848,0.20089955,0.000503071,0.035741668,0.405226024,0.889190131,0.640967061,0.240895478,0.02003773,0.035397841,0.000129655,0.198867174,0.658426444,0.316690489,0.013881632,0,0.001039494,0.040479512
74,0,0.525032906,0.619330057,0.187974491,0.0,0.468595825,0.000448045,0.179807003,0.328959468,0.689727583,6440000000.0,0.000466323,0.385669312,0.004830397,0.129032258,0.374071481,0.005365848,0.131934033,0.000113475,0.006700645,0.394269691,0.75648257,0.275985692,0.049102648,0.002605132,0.050330362,8050000000.0,0.579098064,0.649363515,0.315630299,0.0453153,0,0.001744574,0.028753559
75,0,0.489543216,0.607539745,0.362992206,0.0,0.460344061,0.000554055,0.188951161,0.313963359,0.689348647,6560000000.0,0.000452822,0.373775195,0.005371266,0.196662333,0.388757792,0.006020279,0.082458771,0.000102884,0.019167781,0.395027249,0.776495597,0.357002136,0.131184267,0.006221972,0.022670436,0.000177853,0.409813649,0.624275784,0.309420761,0.03833142,0,0.020495926,0.01760103
76,0,0.512553015,0.603900316,0.130175119,0.0,0.462301737,0.000518052,0.175677384,0.320612577,0.689433015,6980000000.0,0.000466397,0.379168064,0.003686273,0.182060042,0.384182579,0.005365848,0.172413793,0.000155839,0.02716684,0.398611519,0.731955277,0.318564902,0.021844578,0.00074002,0.023770793,7190000000.0,0.572827458,0.640628617,0.314011749,0.055803156,0,0.000917504,0.01932684
77,0,0.481938283,0.618811168,0.0,2950000000.0,0.461971264,0.000677068,0.166828199,0.318101436,0.689437834,6220000000.0,0.000429814,0.376932678,0.002341897,0.156664752,0.378162444,0.006699693,0.04197901,6200000000.0,0.008416198,0.391307297,0.727951678,0.082744068,0.007775609,0.00063088,0.026763713,7920000000.0,0.35106888,0.640421724,0.314070449,0.07886108,0,0.005778581,0.023065359
78,0,0.540145274,0.625599965,0.26500658,713000000.0,0.469864036,0.000429043,0.186338545,0.327438636,0.689499552,6370000000.0,0.000445436,0.382539771,0.006731862,0.089337002,0.371386297,0.005365848,0.112443778,0.000102884,0.009112407,0.397480835,0.767330451,0.31024738,0.046968846,0.003094289,0.044004249,0.000107785,0.556827394,0.64750943,0.315179484,0.039145257,0,0.001208214,0.042796436
79,0,0.523034173,0.607164992,0.276343759,1410000000.0,0.493434992,0.000550055,0.178247861,0.3273679,0.689329863,6260000000.0,0.000461856,0.389963116,0.020715246,0.040058046,0.37081146,0.005365848,0.137931034,0.000173994,0.018636077,0.399029873,0.85496143,0.370730531,0.184053794,0.032077489,0.021795989,0.000103634,0.409423783,0.696528896,0.320371441,0.00975795,0,0.000888599,0.095087239
80,0,0.505923073,0.602869744,0.257212268,560000000.0,0.471826745,0.000488049,0.182166786,0.322239513,0.689637589,7010000000.0,0.000459235,0.381235796,0.009065025,0.071862624,0.370833827,0.005771668,0.076461769,0.000143735,0.01259639,0.392392755,0.809688727,0.18474956,0.023053227,0.00335386,0.016102206,9880000000.0,0.268166658,0.647491713,0.315129882,0.016984429,0,0.001307458,0.053610323
81,1,0.432749963,0.604015624,0.0,0.0,0.454234502,0.000587059,0.158611099,0.299780717,0.689480162,6840000000.0,0.00039947,0.337384971,0.004555907,0.185083291,0.381058998,0.005611412,0.196401799,0.001228552,0.035353906,0.384263133,0.765877741,0.51293891,0.004204832,0.000129901,0.058540223,0.000104117,0.074805454,0.642501061,0.314460307,0.043946134,0,0.000714363,0.018947709
82,0,0.480622045,0.617867078,0.0,1290000000.0,0.469852294,0.000314031,0.153385867,0.326165382,0.685482212,550000000.0,0.000423077,0.386479639,0.004507247,0.199232095,0.380509883,0.007387638,0.131934033,0.000152056,0.014499949,0.394891567,0.751703079,0.17602784,0.033954606,0.002461378,0.083284302,4500000000.0,0.488083653,0.641105387,0.314050112,0.047479383,0,0.010964458,0.017323836
83,0,0.480085799,0.597904265,0.0,102000000.0,0.465171989,0.000221022,0.180860478,0.324573813,0.689254786,5880000000.0,0.000441418,0.38412317,0.004593337,0.138918282,0.37773523,0.007055547,0.263868066,0.000551487,0.039396031,0.39355736,0.771370284,0.268791843,0.014218391,0.000697069,0.024362035,3270000000.0,0.258195861,0.642512082,0.314492979,0.039735745,0,0.009459865,0.026470938
84,0,0.474674597,0.605291226,0.086243547,0.0,0.4702549,0.000709071,0.181956091,0.321673622,0.689750955,6590000000.0,0.000447083,0.381980925,0.017790682,0.048704538,0.369637181,0.005365848,0.142428786,0.00025494,0.016286004,0.392324914,0.836160279,0.405268662,0.149971409,0.019052443,0.031824876,0.00011252,0.301634295,0.654535945,0.315866901,0.014473292,0,0.000716702,0.078900322
85,0,0.464485936,0.596261116,0.0,0.0,0.459959907,0.000286029,0.165859003,0.315024404,0.668014051,6890000000.0,0.000431461,0.372732014,0.005203453,0.147020588,0.37784483,0.00603734,0.43928036,0.001087844,0.039375468,0.39126207,0.814059608,0.428562654,0.007362738,0.000290774,0.030866749,3310000000.0,0.204018071,0.643250049,0.314625627,0.031532452,0,0.004735327,0.02481635
86,0,0.489348218,0.606213696,0.051827108,1410000000.0,0.470748094,0.000164016,0.176899414,0.321779727,0.689380848,6510000000.0,0.000440395,0.378590589,0.004281417,0.130211325,0.376993757,0.008648362,0.082458771,0.00020955,0.023397911,0.391680423,0.75395297,0.068109171,0.004134722,0.000730884,0.023488075,2870000000.0,0.208995916,0.638979903,0.313908543,0.042775646,0,0.079265862,0.028463617
87,0,0.47769707,0.619863359,0.0,900000000.0,0.46189913,0.000409041,0.167586701,0.31841975,0.689216093,7020000000.0,0.000444363,0.377556723,0.002724311,0.159688001,0.380571393,0.00687823,0.082458771,0.000188368,0.017340599,0.394970715,0.724331437,0.172027194,0.059433657,0.002773648,0.039548182,8480000000.0,0.225665215,0.64972539,0.315939233,0.065233995,0,0.008471115,0.022562823
88,0,0.463169697,0.601550902,0.164591558,0.0,0.463492782,0.000237024,0.172601239,0.319763741,0.689266298,6330000000.0,0.000437899,0.378497448,0.005827917,0.161108928,0.379165614,0.006316418,0.106446777,0.00016416,0.033059648,0.390165306,0.773373941,0.210499713,0.038818966,0.003332368,0.022421382,7590000000.0,0.337877299,0.638306147,0.313622484,0.034115333,0,0.007601306,0.022328747
89,0,0.4685809,0.598898802,0.0,52600000.0,0.46497404,0.000225023,0.177615777,0.320258895,0.688822008,6570000000.0,0.000454819,0.378804814,0.012711997,0.112706715,0.37342395,0.006183582,0.157421289,0.000236027,0.034466754,0.391850026,0.841506676,0.39161,0.106420829,0.010249623,0.021372543,9800000000.0,0.332992699,0.665599729,0.317984781,0.016790119,0,0.005714844,0.033376274
90,0,0.476673329,0.592499171,0.0,0.0,0.461352256,0.000265027,0.16556403,0.317500177,0.689564906,6290000000.0,0.000431386,0.376178235,0.006739348,0.091936995,0.373503354,0.005365848,0.133433283,0.000159621,0.029137964,0.384150064,0.792269445,0.355577998,0.056637187,0.00348276,0.013713405,0.000104013,0.393824616,0.650966462,0.315655895,0.031274126,0,0.002613115,0.041526973
91,0,0.521620436,0.620454316,0.229982792,985000000.0,0.474951981,0.000131013,0.179048502,0.327403268,0.689658508,6540000000.0,0.000452573,0.387131627,0.007297685,0.104181153,0.373316588,0.006292654,0.140929535,0.000316973,0.030727201,0.407792678,0.802903455,0.219741955,0.006449691,0.000640552,0.051153897,5820000000.0,0.220262982,0.643462713,0.314643131,0.022905322,0,0.006717748,0.036346483
92,0,0.50514308,0.602783263,0.004858791,1850000000.0,0.46834084,0.000269027,0.189498968,0.320435736,0.689440979,6320000000.0,0.000447108,0.377761633,0.005176004,0.059255676,0.372026,0.005445062,0.022488756,0.000127092,0.014432384,0.39294679,0.761156601,0.092139821,0.007233986,0.001215929,0.013596135,0.000172562,0.074158832,0.644655942,0.314768261,0.03500276,0,0.013281856,0.065110879
93,0,0.488616975,0.609672956,0.124607754,1410000000.0,0.471841843,0.000244024,0.18570646,0.329171677,0.689296191,5830000000.0,0.0004378,0.386582095,0.00580234,0.12528343,0.375376608,0.006584528,0.145427286,0.000299573,0.00881571,0.393206847,0.799490482,0.207648392,0.035958446,0.002938003,0.045452689,497000000.0,0.254874814,0.653039507,0.316201774,0.026094741,0,0.003055518,0.029715376
94,0,0.512991761,0.596780005,0.162769511,50900000.0,0.481529571,0.00020202,0.182335342,0.336280682,0.68933901,5240000000.0,0.000440095,0.38804441,0.005496658,0.110681138,0.374602702,0.005647363,0.385307346,0.00044936,0.199726804,0.412812917,0.790800395,0.206864305,0.033977102,0.002893514,0.014721951,1180000000.0,0.472469473,0.642833553,0.314551962,0.027936384,0,0.003692721,0.034046443
95,0,0.529859114,0.63760648,0.142322097,866000000.0,0.470897394,0.000181018,0.180607644,0.326306854,0.689501052,6530000000.0,0.0004651,0.384747215,0.005575262,0.093025365,0.370924414,0.005365848,0.143928036,0.000135413,0.006224755,0.394789806,0.78204296,0.215968611,0.089059468,0.006775415,0.094118698,5570000000.0,0.550074386,0.643971705,0.314708318,0.032017075,0,0.001718205,0.041011104
96,0,0.474187101,0.620526384,0.642980059,1820000000.0,0.485916308,0.337732773,0.193586448,0.321673622,0.689168455,5410000000.0,0.000469492,0.378944525,0.015881106,0.047827796,0.369637181,0.005552915,0.046476762,953000000.0,0.019323473,0.396124013,0.773878309,0.104923392,0.008618155,0.003636405,0.02791587,840000000.0,0.262346094,0.644935309,0.31479024,0.015488317,0,0.011140786,0.080288803
97,0,0.496806903,0.602848124,0.191213686,781000000.0,0.459290573,0.000268027,0.19021533,0.315661031,0.689419627,5820000000.0,0.000426396,0.369975038,0.015493701,0.091453276,0.37143886,0.005365848,0.233883058,0.000634702,0.04023912,0.397887881,0.873377522,0.554655794,0.059757415,0.005185381,0.032766466,8720000000.0,0.193900564,0.595643463,0.3081705,0.01468576,0,0.000854055,0.041761066
98,0,0.52688539,0.619575088,0.263285758,0.0,0.476042374,0.000153015,0.182377481,0.340241918,0.689350811,5820000000.0,0.000455193,0.39373533,0.005011934,0.120778789,0.373075022,0.005365848,0.130434783,0.000155082,0.005416918,0.394303611,0.768692026,0.286293694,0.042962938,0.002324688,0.047041326,8160000000.0,0.438878894,0.643897954,0.314718973,0.040005462,0,0.001733461,0.030939423
99,0,0.484278263,0.605183125,0.0,441000000.0,0.462820093,0.000326033,0.193375753,0.322168777,0.689497186,6720000000.0,0.000455567,0.379093551,0.006108646,0.195815824,0.388174008,0.005563883,0.089955022,0.000135413,0.021926178,0.392901563,0.783779498,0.364182121,0.151494276,0.008163779,0.023426242,0.000166732,0.340967185,0.645453115,0.315256576,0.035018718,0,0.019071473,0.01769655
100,0,0.513820504,0.602682368,0.195161454,0.0,0.464199022,0.00030303,0.17706797,0.325245809,0.689524222,5880000000.0,0.000471488,0.386190902,0.004515981,0.160987998,0.379728149,0.005365848,0.206896552,0.00020728,0.033200652,0.398238394,0.750246662,0.373950178,0.03245725,0.001167462,0.02618692,648000000.0,0.529700633,0.625098809,0.310929865,0.048467683,0,0.000805472,0.022350515
101,0,0.48340077,0.615928451,0.006680838,3310000000.0,0.460843965,0.000314031,0.16640681,0.317111127,0.689366363,6680000000.0,0.000435204,0.375703215,0.002811025,0.159325211,0.378279872,0.005633348,0.043478261,6280000000.0,0.008037249,0.389735646,0.737868245,0.076821171,0.01175541,0.00119364,0.023493047,7330000000.0,0.377650442,0.634392846,0.312846154,0.06634848,0,0.005476771,0.022621556
102,0,0.538439039,0.622919039,0.237473428,645000000.0,0.474440334,0.00040204,0.184947958,0.327686213,0.689421589,6450000000.0,0.000459834,0.381375508,0.008880992,0.070804487,0.370081171,0.005365848,0.128935532,0.000122553,0.010440198,0.397639131,0.780738836,0.28788438,0.085323515,0.007579698,0.045685949,8700000000.0,0.525912915,0.637214049,0.313863398,0.030768726,0,0.001041682,0.054415661
103,0,0.502705601,0.605752461,0.206498633,2280000000.0,0.472068309,0.000272027,0.175677384,0.32153215,0.689529993,96900000.0,0.000466447,0.381207854,0.017612887,0.09211839,0.374115097,0.005365848,0.122938531,0.00017702,0.016468134,0.396429298,0.829889251,0.290568343,0.142006336,0.025052936,0.016083865,0.000109662,0.315369647,0.653365182,0.315982335,0.012010778,0,0.001110429,0.041442091
104,0,0.49602691,0.601089667,0.227350946,900000000.0,0.458341092,0.000249025,0.180944756,0.315837872,0.689387282,664000000.0,0.000443963,0.372815841,0.008123026,0.081385857,0.371381824,0.005716828,0.064467766,0.000137683,0.010672268,0.391556048,0.814712471,0.197971428,0.027913279,0.003340255,0.015570893,0.000124447,0.241958846,0.643484698,0.314637864,0.018274974,0,0.001229322,0.047172597
105,1,0.504363087,0.604858819,0.262273509,2750000000.0,0.463858484,0.000984098,0.184695125,0.326908113,0.689434775,6820000000.0,0.000473834,0.385417831,0.003171605,0.19176467,0.381969343,0.005365848,0.140929535,0.000180046,0.012146938,0.395943104,0.749584605,0.246189825,0.008967566,0.000344747,0.025392313,6780000000.0,0.393632716,0.638275101,0.313341666,0.048736567,0,0.001931766,0.018150152
106,1,0.470677132,0.597652027,0.0,407000000.0,0.461558592,0.000744074,0.177110109,0.31781849,0.689794813,6610000000.0,0.000433008,0.376401773,0.002137277,0.196390241,0.38626273,0.00570525,0.050974513,4090000000.0,0.049245774,0.399990955,0.729383528,0.08604906,0.012239141,0.001045663,0.006608918,6730000000.0,0.669046743,0.647061435,0.31570283,0.078173593,0,0.061289674,0.017633492
107,0,0.496124409,0.607323542,0.0,679000000.0,0.466062756,0.000645065,0.220302558,0.322451722,0.689593269,7490000000.0,0.000477302,0.377417011,0.00366631,0.134564803,0.377516032,0.006602198,0.050974513,6660000000.0,0.032337,0.402331471,0.757691301,0.084872156,0.017114877,0.002472008,0.010715876,7030000000.0,0.408829669,0.649292307,0.315654154,0.039598998,0,0.181629995,0.027434088
108,0,0.522741676,0.606120007,0.0,0.0,0.469666088,0.000671067,0.226244153,0.330904718,0.689630606,7030000000.0,0.000484614,0.38172013,0.004181602,0.131662485,0.3767466,0.00806827,0.073463268,0.000110449,0.017881116,0.398125325,0.760386149,0.131433085,0.016781613,0.00164418,0.013676661,7220000000.0,0.344630159,0.646035797,0.315088072,0.040102735,0,0.257583991,0.028115753
109,0,0.446302345,0.595771055,0.0,0.0,0.463549818,0.000556056,0.176941553,0.318631959,0.689096321,739000000.0,0.000433408,0.375889497,0.003300116,0.09369048,0.373530195,0.007129278,0.056971514,0.000303356,0.030918144,0.385167681,0.756169518,0.128251572,0.034954906,0.004511376,0.018490605,9590000000.0,0.097806521,0.607458323,0.309715601,0.041838666,0,0.015784773,0.04070064
110,0,0.438746161,0.595662953,0.0,0.0,0.461568657,0.00059706,0.176520163,0.317853859,0.688311556,6420000000.0,0.000421055,0.376541485,0.003975735,0.14801826,0.374650792,0.008010992,0.104947526,0.000146004,0.018674265,0.38853712,0.737458293,0.217794113,0.013444309,0.0007149,0.025863837,8030000000.0,0.365258122,0.639633897,0.313952273,0.056694701,0,0.011743703,0.0246243
111,0,0.503241847,0.603893109,0.0,2390000000.0,0.463967523,0.00050305,0.179722726,0.320577209,0.689377472,7030000000.0,0.000447806,0.377836146,0.006787384,0.115336941,0.373875768,0.005365848,0.134932534,0.000148274,0.011958932,0.393568666,0.802469638,0.302793966,0.023103422,0.00151987,0.024101141,9050000000.0,0.449118618,0.641654485,0.314371255,0.027984906,0,0.00497457,0.032550096
112,0,0.454199776,0.595064789,0.0,0.0,0.467817451,0.0,0.193544309,0.319268586,0.689073295,5780000000.0,0.000424075,0.373579598,0.021498165,0.027360401,0.369637181,0.005499293,0.088455772,0.000254183,0.030553883,0.387485584,0.818660604,0.259879664,0.033930604,0.008340214,0.016822989,0.000111081,0.204658121,0.651310804,0.315431417,0.010435626,0,0.004632071,0.134800925
113,0,0.479354556,0.598574497,0.071161049,0.0,0.476510405,0.0,0.18692849,0.322345618,0.6891789,643000000.0,0.000448655,0.381682873,0.015549847,0.048553375,0.369637181,0.006363337,0.142428786,0.000160378,0.028077494,0.392822415,0.810589624,0.221506797,0.053978851,0.010918055,0.017873769,5780000000.0,0.474853167,0.653396347,0.315738404,0.013358818,0,0.005232801,0.079164708
114,0,0.550723931,0.604642615,0.282518474,441000000.0,0.474609765,0.000530053,0.182208925,0.326271486,0.689397612,7170000000.0,0.000458487,0.384542305,0.004780489,0.063911479,0.371724042,0.00548345,0.155922039,0.000329077,0.114733487,0.452432102,0.782680791,0.235755827,0.010186416,0.000973263,0.01029279,5890000000.0,0.219896941,0.641913212,0.314444963,0.02922454,0,0.009074256,0.060363648
115,0,0.501194365,0.60146442,0.285251544,985000000.0,0.472335036,0.0,0.186085711,0.323512768,0.689175755,5870000000.0,0.000426895,0.377426325,0.006925877,0.061190555,0.369637181,0.005365848,0.209895052,0.000270826,0.086644243,0.397232084,0.810045538,0.176578511,0.027308939,0.003350068,0.030799885,2570000000.0,0.399760515,0.567583388,0.305677468,0.01885952,0,0.005347517,0.063048887
